	t	H	expr	parvals	sse	bic	Hp
35000	35000	-123.456481283254	((exp((exp((((((pow2(T) * _a0_) * pow2(T)) * _a3_) * _a4_) / (pow2((_a0_ + _a3_)) + pow2(T)))) ** T)) ** -(_a1_)) * _a2_)	{'Croatia': {'_a0_': 5.652311304169955e+28, '_a1_': 0.439490539380782, '_a2_': -0.4401506720658481, '_a3_': 3.919356775123415e-40, '_a4_': -6.639955174609111e+82}}	{'Croatia': 0.11478512210304258}	-399.925060178241	76.50604880586573
42000	42000	-125.054263186254	((exp((exp((((((pow2(T) * _a0_) * pow3(T)) * _a3_) * (_a4_ / _a1_)) / (pow2(_a0_) + T))) ** -(T))) ** _a2_) * _a2_)	{'Croatia': {'_a0_': -1.0486982077513555e+41, '_a1_': -181878791785.19458, '_a2_': -0.444800009838905, '_a3_': -3.055831976289078e-28, '_a4_': -2.4270483339855146e+97}}	{'Croatia': 0.11307250652419086}	-401.533549820834	75.71251172416316
49000	49000	-126.739568259057	((exp((exp((((((pow2(T) / (_a1_ + _a2_)) * T) * (_a4_ * _a3_)) * T) * T)) ** T)) * _a4_) + (cos(_a2_) + _a4_))	{'Croatia': {'_a1_': 0.6382313899244193, '_a2_': -2.23309469339285, '_a3_': 7.35768291583501e+18, '_a4_': 0.08848439672478153, '_a0_': 1.0}}	{'Croatia': 0.12301968381685821}	-397.184661885183	71.85276268353411
37000	37000	-124.886112382851	((log(T) / -(log(sqrt((_a4_ + ((_a3_ * (_a0_ / (_a3_ + (T * _a2_)))) ** ((_a4_ / log(_a3_)) * (_a4_ * _a0_)))))))) + _a2_)	{'Croatia': {'_a0_': -0.6819240333787958, '_a2_': -0.445206428872689, '_a3_': 0.0015656038368277415, '_a4_': 1.807972477369138e+43, '_a1_': 1.0}}	{'Croatia': 0.11393646518247076}	-405.391926062748	77.80985064852237
59000	59000	-151.614985309601	((pow2((((((T * (_a3_ ** _a3_)) * T) ** _a1_) + _a1_) ** _a0_)) + (_a1_ * _a0_)) * _a4_)	{'Croatia': {'_a0_': -6.06977078302646e-11, '_a1_': 49340701256.85053, '_a3_': 6.984184679227981, '_a4_': 0.14859361970132084, '_a2_': 1.0}}	{'Croatia': 0.12001326184358467}	-399.832068892243	48.30104913652045
92000	92000	-105.83513959033	((pow2(((_a0_ * (_a4_ * _a2_)) / (_a4_ * (_a0_ * (_a0_ ** (_a4_ + (_a2_ + (T * pow2(_a2_))))))))) / ((_a1_ * (_a2_ * _a4_)) + (_a0_ ** ((_a0_ / _a1_) * -((T * _a4_)))))) + _a2_)	{'Croatia': {'_a0_': 1.797483807706173e+308, '_a1_': 1.3497983261027148e+290, '_a2_': -0.4452672186419557, '_a4_': -5.97197683517193e-16, '_a3_': 1.0}}	{'Croatia': 0.111763559621998}	-407.452254401977	97.89098761065854
52000	52000	-105.83513959033	((pow2(((_a0_ * (_a4_ * _a2_)) / (_a4_ * (_a0_ * (_a0_ ** (_a4_ + (_a2_ + (T * pow2(_a2_))))))))) / ((_a1_ * (_a2_ * _a4_)) + (_a0_ ** ((_a0_ / _a1_) * -((T * _a4_)))))) + _a2_)	{'Croatia': {'_a0_': 1.797483807706173e+308, '_a1_': 1.3497983261027148e+290, '_a2_': -0.4452672186419557, '_a4_': -5.97197683517193e-16, '_a3_': 1.0}}	{'Croatia': 0.111763559621998}	-407.452254401977	97.89098761065854
94000	94000	-105.83513959033	((pow2(((_a0_ * (_a4_ * _a2_)) / (_a4_ * (_a0_ * (_a0_ ** (_a4_ + (_a2_ + (T * pow2(_a2_))))))))) / ((_a1_ * (_a2_ * _a4_)) + (_a0_ ** ((_a0_ / _a1_) * -((T * _a4_)))))) + _a2_)	{'Croatia': {'_a0_': 1.797483807706173e+308, '_a1_': 1.3497983261027148e+290, '_a2_': -0.4452672186419557, '_a4_': -5.97197683517193e-16, '_a3_': 1.0}}	{'Croatia': 0.111763559621998}	-407.452254401977	97.89098761065854
58000	58000	-105.83513959033	((pow2(((_a0_ * (_a4_ * _a2_)) / (_a4_ * (_a0_ * (_a0_ ** (_a4_ + (_a2_ + (T * pow2(_a2_))))))))) / ((_a1_ * (_a2_ * _a4_)) + (_a0_ ** ((_a0_ / _a1_) * -((T * _a4_)))))) + _a2_)	{'Croatia': {'_a0_': 1.797483807706173e+308, '_a1_': 1.3497983261027148e+290, '_a2_': -0.4452672186419557, '_a4_': -5.97197683517193e-16, '_a3_': 1.0}}	{'Croatia': 0.111763559621998}	-407.452254401977	97.89098761065854
83000	83000	-105.83513959033	((pow2(((_a0_ * (_a4_ * _a2_)) / (_a4_ * (_a0_ * (_a0_ ** (_a4_ + (_a2_ + (T * pow2(_a2_))))))))) / ((_a1_ * (_a2_ * _a4_)) + (_a0_ ** ((_a0_ / _a1_) * -((T * _a4_)))))) + _a2_)	{'Croatia': {'_a0_': 1.797483807706173e+308, '_a1_': 1.3497983261027148e+290, '_a2_': -0.4452672186419557, '_a4_': -5.97197683517193e-16, '_a3_': 1.0}}	{'Croatia': 0.111763559621998}	-407.452254401977	97.89098761065854
