strata,patch,time,cases
2,4,123,-1.8719868658292938e-7
3,4,123,-7.904979655301391e-8
1,5,123,-7.345503237432747e-8
2,5,123,-2.2755941163095952e-7
3,5,123,-9.293449297899183e-8
1,1,124,-5.055864492215719e-9
2,1,124,7.420595059152785e-9
3,1,124,1.2358822921218326e-9
1,2,124,-1.0875085636956908e-8
2,2,124,1.4244532651020966e-8
3,2,124,1.930077187911481e-9
1,3,124,-1.5506952259902252e-8
2,3,124,2.3596995637401267e-8
3,3,124,4.271827901780192e-9
1,4,124,-3.345597721909e-8
2,4,124,3.618502931227633e-8
3,4,124,2.325767052043586e-9
1,5,124,-4.1348628485073246e-8
2,5,124,6.027954815150093e-8
3,5,124,9.768278774476209e-9
1,1,125,-1.9531840070291336e-9
2,1,125,3.038603398626732e-8
3,1,125,9.52497747713347e-9
1,2,125,-4.299906773236732e-9
2,2,125,6.137512258944365e-8
3,2,125,1.8853355105322728e-8
1,3,125,-5.911382814418832e-9
2,3,125,9.169609721496116e-8
3,3,125,2.8801482197036535e-8
1,4,125,-1.361664326144757e-8
2,4,125,1.7859958450230335e-7
3,4,125,5.4722235590177833e-8
1,5,125,-1.595298403820521e-8
2,5,125,2.4252722898794947e-7
3,5,125,7.526136785390026e-8
1,1,126,2.7100719078296535e-10
2,1,126,4.198051681697677e-8
3,1,126,1.3804991150826328e-8
1,2,126,4.192789809879727e-10
2,2,126,8.522497912199515e-8
3,2,126,2.7633855275236753e-8
1,3,126,9.519526693327092e-10
2,3,126,1.2589954279953043e-7
3,3,126,4.1396256565805916e-8
1,4,126,7.037905431435735e-10
2,4,126,2.514636002003692e-7
3,4,126,8.233047617301933e-8
1,5,126,2.256957310486711e-9
2,5,126,3.344310525251012e-7
3,5,126,1.0909596451134982e-7
1,1,127,1.6732972999021255e-9
2,1,127,4.4749825857054446e-8
3,1,127,1.4980693043257726e-8
1,2,127,3.403529198805364e-9
2,2,127,9.102457310183298e-8
3,2,127,3.0111487464891165e-8
1,3,127,5.266160447315079e-9
2,3,127,1.338385611321602e-7
3,3,127,4.4768524613134655e-8
1,4,127,9.825948387091577e-9
2,4,127,2.701703409221194e-7
3,4,127,9.062867260509241e-8
1,5,127,1.3741761844968986e-8
2,5,127,3.562237437115534e-7
3,5,127,1.1840840874983746e-7
1,1,128,2.381343123993836e-9
2,1,128,4.138236066799623e-8
3,1,128,1.399354615874691e-8
1,2,128,4.923082373560549e-9
2,2,128,8.427456849554816e-8
3,2,128,2.8198814560917027e-8
1,3,128,7.432086552313577e-9
2,3,128,1.2354954776531747e-7
3,3,128,4.1727675386378156e-8
1,4,128,1.4534212385204013e-8
2,4,128,2.510561658991916e-7
3,4,128,8.538550924865634e-8
1,5,128,1.9543417007187848e-8
2,5,128,3.292622315115649e-7
3,5,128,1.1062235649194268e-7
1,1,129,2.5566360789583073e-9
2,1,129,3.43570528626671e-8
3,1,129,1.1706803839633405e-8
1,2,129,5.3182468114018e-9
2,2,129,7.004365062763031e-8
3,2,129,2.3643568982094072e-8
1,3,129,7.951871128635467e-9
2,3,129,1.0242716360036068e-7
3,3,129,3.484670578416051e-8
1,4,129,1.58382007914538e-8
2,4,129,2.0924340396205255e-7
3,4,129,7.19168443929178e-8
1,5,129,2.0979244372880692e-8
2,5,129,2.7324945148142717e-7
3,5,129,9.255513091267883e-8
1,1,130,2.3651642584195102e-9
2,1,130,2.5732789653348622e-8
3,1,130,8.835287106675639e-9
1,2,130,4.938224201269011e-9
2,2,130,5.2532969063381806e-8
3,2,130,1.7892617468536702e-8
1,3,130,7.340719395083391e-9
2,3,130,7.660391968686407e-8
3,3,130,2.625207569698102e-8
1,4,130,1.4782340020266756e-8
2,4,130,1.5733412357511448e-7
3,4,130,5.465124972502622e-8
1,5,130,1.9408976256865892e-8
2,5,130,2.0455291458847661e-7
3,5,130,6.986364044518571e-8
1,1,131,1.957311957829347e-9
2,1,131,1.705311232457349e-8
3,1,131,5.91544865448803e-9
1,2,131,4.098948821845904e-9
2,2,131,3.4892213196327206e-8
3,2,131,1.2029892087663984e-8
1,3,131,6.06434147822862e-9
2,3,131,5.067024768025703e-8
3,3,131,1.753669964430451e-8
1,4,131,1.2317387954621748e-8
2,4,131,1.0479668116331899e-7
3,4,131,3.691982816944293e-8
1,5,131,1.6063771390671918e-8
2,5,131,1.3544402100670085e-7
3,5,131,4.6783618003945904e-8
1,1,132,1.456137000463038e-9
2,1,132,9.342881818128699e-9
3,1,132,3.3045783532751204e-9
1,2,132,3.059966643517001e-9
2,2,132,1.9210510629844265e-8
3,2,132,6.778460036593486e-9
1,3,132,4.503885257839779e-9
2,3,132,2.766696100519218e-8
3,3,132,9.757769707294763e-9
1,4,132,9.226390226761642e-9
2,4,132,5.7949943961366974e-8
3,4,132,2.095763714082652e-8
1,5,132,1.1954091367653208e-8
2,5,132,7.40745714556739e-8
3,5,132,2.6138545994069953e-8
1,1,133,9.532145419030746e-10
2,1,133,3.166479066461496e-9
3,1,133,1.2012113230102566e-9
1,2,133,2.013336113849368e-9
